5533,Kerry,Ashby,M,NZL
5534,Melissa,Ashby,F,GRN
5535,Stanley,Ashby,M,GBR
5536,Andrey,Ashchev,M,RUS
5537,Michael,Ashcroft,M,CAN
5538,St,Ashe,M,GBR
5539,William,Ashenfelter,M,USA
5540,Horace,III,M,USA
5541,Simon,Asher,M,AUS
5542,Geraldina,Asher-Smith,F,GBR
5543,Mohamed,Asheri,M,IRI
5544,Anna,Asheshov,F,GBR
5545,Qais,Ashfaq,M,GBR
5546,Carla,Ashford,F,GBR
5547,Evelyn,(-Washington),F,USA
5548,Frederick,Ashford,M,GBR
5549,Sergey,Ashikhmin,M,KGZ
5550,Mamodaly,Ashikhoussen,M,MAD
5551,Henry,Ashington,M,GBR
5552,Silvester,Ashioya,M,KEN
5553,Muhammad,Ashiq,M,PAK
5554,Rabia,Ashiq,F,PAK
5555,Evans,Oure,M,KEN
5556,Sabina,Ashirbayeva,F,KAZ
5557,Ali,Aghbolagh,M,IRI
5558,David,Ashleigh,M,USA
5559,Thomas,Ashley,M,NZL
5560,Whitney,Ashley,F,USA
5561,Nickel,Ashmeade,M,JAM
5562,Aditi,Ashok,F,IND
5563,Kumar,Ashok,M,IND
5564,Farzan,Fllah,M,IRI
5565,Kamran,Ashraf,M,PAK
5566,Muhammad,Ashraf,M,PAK
5567,Nazar,Salman,M,IRQ
5568,Zeeshan,Ashraf,M,PAK
5569,Muhammad,Ashraf-Din,M,PAK
5570,Kazem,Ashtari,M,IRI
5571,Ebrahim,Ashtiyani,M,IRI
5572,Diana,Ashton,F,GBR
5573,Elizabeth,(-Eriksen),F,CAN
5574,Caroline,Ashton,F,USA
5575,Ruslan,Ashuraliyev,M,URS
5576,Andrew,Ashurst,M,GBR
5577,Jessica,Ashwood,F,AUS
5578,Gerald,Ashworth,M,USA
5579,Jeanne,(-Walker-),F,USA
5580,scar,Ruiz,M,MEX
5581,Zakaria,Asidah,M,DEN
5582,Mohammad,Asif,M,AFG
5583,Ismail,Waheed,M,MDV
5584,Alfred,Asikainen,M,FIN
5585,Jaakko,Asikainen,M,FIN
5586,Veikko,Asikainen,M,FIN
5587,Jackson,Asiku,M,UGA
5588,Dimitra,Asilian,F,GRE
5589,Alexandra,Asimaki,F,GRE
5590,Andreas,Asimakopoulos,M,GRE
5591,Carlo,Marzano,M,ITA
5592,Tommy,Asinga,M,SUR
5593,Sydney,Asiodu,M,NGR
5594,Victor,Asirvatham,M,MAS
5595,Morten,Ask,M,NOR
5596,Gabriele,Askamp,F,FRG
5597,Hossein,Askari,M,IRI
5598,Rouhollah,Gandomani,M,IRI
5599,Almaz,Askarov,M,KGZ
5600,Yerzhan,Askarov,M,KGZ
5601,Alevtina,(-Kulikova),F,URS
5602,Holger,Askehave,M,DEN
5603,Sanna,Askelf,F,SWE
5604,Johan,Asker,M,SWE
5605,Jorun,Askersrud-Tangen,F,NOR
5606,Roy,Askevold,M,NOR
5607,Henry,Askew,M,GBR
5608,Paul,Askham,M,GBR
5609,Kittil,Askildt,M,NOR
5610,Peter,Askjr-Friis,M,DEN
5611,Arvo,Askola,M,FIN
5612,Ben,Askren,M,USA
5613,Thomas,Askwith,M,GBR
5614,Javid,Aslam,M,NOR
5615,Khurshid,Aslam,M,PAK
5616,Muhammad,Aslam,M,PAK
5617,Muhammad,Aslam,M,PAK
5618,Sardar,Aslam,M,IND
5619,Erdin,Aslan,M,TUR
5620,Bezik,Aslanasvili,M,GRE
5621,Nazm,Aslangil,M,TUR
5622,Anthony,Aslangul,M,AUS
5623,Konstantinos,Aslanidis,M,GRE
5624,Elnur,Aslanov,M,AZE
5625,Fuad,Aslanov,M,AZE
5626,Vqar,Aslanov,M,AZE
5627,Samvel,Aslanyan,M,RUS
5628,Aziz,Manesh,M,IRI
5629,Haseri,Asli,M,BRU
5630,Karl,slin,M,SWE
5631,Kosovare,Asllani,F,SWE
5632,Brahim,Asloum,M,FRA
5633,Rdouane,Asloum,M,FRA
5634,Axel,slund,M,SWE
5635,Lars-Gran,slund,M,SWE
5636,Krlis,Amanis,M,LAT
5637,Viktor,Asmayev,M,URS
5638,Bolota,Asmerom,M,ERI
5639,Yared,Tesfit,M,ERI
5640,Gerhard,Amus,M,GER
5641,Helene,Asmus,F,GER
5642,Christian,Asmussen,M,DEN
5643,Gunnar,Asmussen,M,DEN
5644,Takeharu,Aso,M,JPN
5645,Taro,Aso,M,JPN
5646,Antonida,Asonova,F,KAZ
5647,Sofia,Asoumanaki,F,GRE
5648,Per,Asp,M,SWE
5649,Gaston,Aspa,M,FRA
5650,Dina,Aspandiyarova,F,KAZ
5651,Plamen,Asparukhov,M,BUL
5652,Simon,Aspelin,M,SWE
5653,Albert,Aspen,M,GBR
5654,Brian,Aspen,M,GBR
5655,Karl-ke,Asph,M,SWE
5656,Vctor,Alayza,M,PER
5657,David,Aspin,M,NZL
5658,Robert,Aspin,M,GBR
5659,Edmund,Aspinall,M,GBR
5660,Georgios,Aspiotis,M,GRE
5661,Humberto,Aspitia,M,ARG
5662,Bengt,Asplund,M,SWE
5663,Karl,Asplund,M,SWE
5664,Carl-Erik,Asplund,M,SWE
5665,Hans,Asplund,M,SWE
5666,Per,Aspman,M,SWE
5667,Ophlie,Aspord,F,FRA
5668,Faustino,Hinestroza,M,COL
5669,Leonidas,Asprilla,M,COL
5670,Valerio,Aspromonte,M,ITA
5671,Anatoly,Asrabayev,M,EUN
5672,Ne'matullo,Asronqulov,M,TJK
5673,Salah,Assad,M,ALG
5674,Johanis,Assadoma,M,INA
5675,Rustam,Assakalov,M,UZB
5676,Eduardo,Rabay,M,MEX
5677,Jeanine,Issouf,F,FRA
5678,Abdul,Assar,M,AFG
5679,Abdul,Assar,M,AFG
5680,Khalid,Assar,M,EGY
5681,Omar,Assar,M,EGY
5682,Samer,Assassa,M,SYR
5683,Sarkis,Assatourian,M,IRI
5684,Ass,Ass,M,FRA
5685,Abraham,Assefa,M,ETH
5686,Meskerem,(Wondimagegn),F,ETH
5687,Sofia,Abebe,F,ETH
5688,Tigist,Assefa,F,ETH
5689,Sonia,Asselah,F,ALG
5690,Jonathan,Asselin,M,CAN
5691,Roland,Asselin,M,CAN
5692,Jenni,Asserholt,F,SWE
5693,Adam,Assimi,M,BEN
5694,Armin,Assinger,M,AUT
5695,Mehdi,Assous,M,ALG
5696,M.,Astaburuaga,M,CHI
5697,Jos,Astacio,M,ESA
5698,Alina,-Kreiig),F,ROU
5699,Anton,Astakhov,M,RUS
5700,Polina,Astakhova,F,URS
5701,Yevgeny,Astanin,M,UZB
5702,Igor,Astapkovich,M,EUN
5703,Vladimir,Astapovsky,M,URS
5704,Igor,Askasibar,M,ESP
5705,Kaspars,Astaenko,M,LAT
5706,Andrew,Astbury,M,GBR
5707,Paul,Aste,M,AUT
5708,Giovanni,Astegiano,M,ITA
5709,Amrico,Astete,M,ARG
5710,Gunnar,Asther,M,SWE
5711,Raphal,Astier,M,FRA
5712,Ignacio,Uriarte,M,ESP
5713,Arthur,Astley,M,GBR
5714,Mark,Astley,M,CAN
5715,Luis,Guzmn,M,ESP
5716,John,Astor,M,GBR
5717,Jonathan,strand,M,FIN
5718,Erik,strm,M,FIN
5719,Horst,Astroth,M,GER
5720,Heidi,Astrup,F,DEN
5721,Silvana,Morel,F,GUA
5722,Glenn,Astwood,M,BER
5723,Gloria,Asumnu,F,NGR
5724,rad,Aumova,F,AZE
5725,Casimiro,Nze,M,GEQ
5726,Alfredo,Asuncion,M,PHI
5727,Deogracias,Asuncion,M,PHI
5728,Uuno,Asunta,M,FIN
5729,Kjell,svestad,M,NOR
5730,Wathiq,Mohyi,M,IRQ
5731,Sutham,Aswanit,M,THA
5732,Halina,(-Wojno),F,POL
5733,Leslie,Ata,M,SOL
5734,Sanaa,Atabrour,F,MAR
5735,Choucri,Atafi,M,MAR
5736,Solomon,Ataga,M,NGR
5737,Burhan,Atak,M,TUR
5738,Hurit,Atak,M,TUR
5739,Jorge,Moya,M,CHI
5740,Nicolas,Atalah,M,CHI
5741,Mahmut,Atalay,M,TUR
5742,Volodymyr,Atamas,M,URS
5743,Adil,Atan,M,TUR
5744,rfan,Atan,M,TUR
5745,Yahya,Atan,M,MAS
5746,Aleksandar,Atanackovi,M,YUG
5747,Aleksandar,Atanasijevi,M,SRB
5748,Virgil,Atanasiu,M,ROU
5749,Valentina,Atanaskovski,F,YUG
5750,Atanas,Atanasov,M,BUL
5751,Atanas,Atanasov,M,BUL
5752,Atanas,Atanasov,M,BUL
5753,Dimitri,Atanasov,M,BUL
5754,Dinko,Atanasov,M,BUL
5755,Georgi,Atanasov,M,BUL
5756,Ivan,Atanasov,M,BUL
5757,Ivan,Atanasov,M,BUL
5758,Malin,Atanasov,M,BUL
5759,Margarit,Atanasov,M,BUL
5760,Nikolay,Atanasov,M,BUL
5761,Nikolay,Atanasov,M,BUL
5762,Stanimir,Atanasov,M,BUL
5763,Svetoslav,Atanasov,M,BUL
5764,Tsancho,Atanasov,M,BUL
5765,Valentin,Atanasov,M,BUL
5766,Gabriela,Atanasova,F,BUL
5767,Rayna,Atanasova,F,BUL
5768,Zlatina,Dimitrova,F,BUL
5769,Laureano,Venegas,M,ESP
5770,Delphine,Bodo,F,CMR
5771,Ernest,Mboa,M,CMR
5772,Igor,Atanov,M,URS
5773,Ahmed,Atari,M,QAT
5774,Serkan,Atasay,M,UKR
5775,Augustine,Atasie,M,NGR
5776,Demir,Atasoy,M,TUR
5777,Vyacheslav,Atavin,M,URS
5778,Abbos,Atayev,M,UZB
5779,Nariman,Atayev,M,UZB
5780,Galina,Atayeva,F,TKM
5781,Merdan,Ataew,M,TKM
5782,Mariam,Atchak,F,IRI
5783,Sarah,Atcho,F,SUI
5784,Angela,Atede,F,NGR
5785,Yehuda,Atedji,M,ISR
5786,Jan,Aten,M,BRA
5787,zer,Atei,M,TUR
5788,Emmanouela,Athanasiadi,F,GRE
5789,Georgios,Athanasiadis,M,GRE
5790,Ioannis,Athanasiadis,M,GRE
5791,Konstantinos,Athanasiadis,M,GRE
5792,Marios,Athanasiadis,M,CYP
5793,Vyron,Athanasiadis,M,GRE
5794,Areti,Athanasopoulou,F,GRE
5795,Mikul,Athanasov,M,TCH
5796,Gary,Athans,M,CAN
5797,George,Sr.,M,CAN
5798,Nigel,Atherfold,M,NZL
5799,Courtney,Atherly,M,GUY
5800,Athirson,Oliveira,M,BRA
5801,Soule,Athoumane,M,COM
5802,Ron,Atias,M,ISR
5803,Hseyin,Atc,M,TUR
5804,Nancy,Snchez,F,CUB
5805,Manzoor,Atif,M,PAK
5806,Celal,(Doan-),M,TUR
5807,Damir,Atikovi,M,CRO
5808,Teddy,Atine-Venel,M,FRA
5809,Dennis,Atiyeh,M,SYR
5810,Joseph,Atiyeh,M,SYR
5811,Charles,Atkin,M,GBR
5812,Tracey,Atkin,F,GBR
5813,Derrick,Atkins,M,BAH
5814,Henrico,Atkins,M,BAR
5815,Gillian,Atkins,F,GBR
5816,Edna,-Andersen),F,CAN
5817,Alia,Atkinson,F,JAM
5818,Amy,Atkinson,F,GUM
5819,Carlyle,Atkinson,M,GBR
5820,Courtney,Atkinson,M,AUS
5821,George,Atkinson,M,GBR
5822,George,Atkinson,M,GBR
5823,Janelle,(-Wignall),F,JAM
5824,Jeffrey,Atkinson,M,USA
5825,Jevon,Atkinson,M,JAM
5826,James,Atkinson,M,USA
5827,Joanne,Atkinson,F,GBR
5828,John,Atkinson,M,AUS
5829,Leigh,Atkinson,M,GBR
5830,Lorne,Atkinson,M,CAN
5831,Sidney,Atkinson,M,RSA
5832,Arnr,Atlason,M,ISL
5833,John,Atlee,M,USA
5834,smet,Atl,M,TUR
5835,Mert,Atl,M,TUR
5836,Sleyman,Atl,M,TUR
5837,Mohamed,Atmani,M,MAR
5838,Igor,Atrokhov,M,RUS
5839,Anzhelika,(-Kinet),F,EUN
5840,Jen,ts,M,HUN
5841,Sayed,Atta,M,AFG
5842,Safouane,Attaf,M,MAR
5843,Daniel,Attah,M,NGR
5844,Mohammad,Attai,M,AFG
5845,Alain,Attalah,M,EGY
5846,David,Attan,M,KEN
5847,Antonio,Attanasio,M,ITA
5848,Sarah,Attar,F,KSA
5849,Mehdi,Ashrafi,M,IRI
5850,Charlene,Attard,F,MLT
5851,Teneal,Attard,F,AUS
5852,Ali,Attarolu,M,TUR
5853,Ahmad,Attellesey,M,LBA
5854,Loc,Attely,M,FRA
5855,Charles,Attenborough,M,GBR
5856,Alessandro,Attene,M,ITA
5857,Robert,Attersley,M,CAN
5858,Lennart,(Ohlsson-),M,SWE
5859,Caroline,Attia,F,FRA
5860,Raafat,Attia,M,UAR
5861,Philip,Attipoe,M,GHA
5862,Saad,Hafidh,M,IRQ
5863,Kim,Attlesey,F,USA
5864,Francesco,Attolico,M,ITA
5865,Winston,Attong,M,TTO
5866,Pier,Attorese,M,ITA
5867,Mohamed,Attoumane,M,COM
5868,Manu,Attri,M,IND
5869,Louis,Attrill,M,GBR
5870,Peter,Attrill,M,AUS
5871,William,Attrill,M,FRA
5872,Cecil,Attuquayefio,M,GHA
5873,Amjad,Kadhim,M,IRQ
5874,Lesley,Attwell,F,CAN
5875,Paul,Attwood,M,GBR
5876,Aly,Atty,M,SEN
5877,Aloysius,Atuegbu,M,NGR
5878,Joe,Atuhaire,M,UGA
5879,James,Atuti,M,KEN
5880,Shane,Atwell,M,BAR
5881,Duncan,Atwood,M,USA
5882,Susanne,Atwood,F,USA
5883,Fernando,Atzori,M,ITA
5884,Leo,Atzwanger,M,ITA
5885,Au,Ying,F,HKG
5886,Hoi,Au,F,HKG
5887,Au,Yiu,M,HKG
5888,Pierre-Emerick,Aubameyang,M,GAB
5889,Ott,Aubli,M,HUN
5890,JeanJacques,Auberson,M,SUI
5891,Aubert,Aubert,M,FRA
5892,Jeannette,(-Pinci),F,FRA
5893,Laia,Torrents,F,ESP
5894,Philippe,Aubert,M,SUI
5895,Sandrine,Aubert,F,FRA
5896,Philippe,Aubertin,M,FRA
5897,John,Aubin,M,CAN
5898,Rene,Aubin,F,CAN
5899,David,Auble,M,USA
5900,R.,Aublin,M,FRA
5901,Felix,Aubck,M,AUT
5902,Charles,Aubras,M,FRA
5903,Rex,Aubrey,M,AUS
5904,Amde,Aubry,M,FRA
5905,Chelsea,Aubry,F,CAN
5906,Jean,Aubry,M,FRA
5907,William,Aucamp,M,RSA
5908,Susan,Auch,F,CAN
5909,Frdric,Auckenthaler,M,SUI
5910,Adrian,Aucoin,M,CAN
5911,Marie-Claude,Audet,F,CAN
5912,Martine,(-Bonin),F,FRA
5913,Nadine,(-Bredillet),F,FRA
5914,Marc,Audineau,M,FRA
5915,Andr,Audinet,M,FRA
5916,Marco,Audisio,M,ITA
5917,Giorgio,Audizio,M,ITA
5918,Gordon,Audley,M,CAN
5919,Michel,Audoin,M,FRA
5920,Richard,Audoly,M,FRA
5921,Musa,Audu,M,NGR
5922,Christian,Auer,M,AUT
5923,Doris,Auer,F,AUT
5924,Gerhard,Auer,M,FRG
5925,Ilkka,Auer,M,FIN
5926,Josef-Georg,Auer,M,AUT
5927,Monika,Auer,F,ITA
5928,Victor,Auer,M,USA
5929,Wilfried,Auerbach,M,AUT
5930,Ingrid,(Brestrich-),F,GDR
5931,Hermann,Heide,M,GER
5932,Alfred,Aufdenblatten,M,SUI
5933,Franziska,Aufdenblatten,F,SUI
5934,Sandra,Auffarth,F,GER
5935,Andr,Auffray,M,FRA
5936,Benjamin,Auffret,M,FRA
5937,Inger,(Dving-),F,NOR
5938,Aufort,Aufort,M,FRA
5939,Ernst,Aufseeser,M,GER
5940,Andrus,Aug,M,EST
5941,Laura,Aug,F,FRA
5942,Myrtle,Augee,F,GBR
5943,Haley,Augello,F,USA
5944,Isabelle,Auger,F,CAN
5945,Jean-Nol,Augert,M,FRA
5946,Jean-Pierre,Augert,M,FRA
5947,Jordan,Augier,M,LCA
5948,Axel,Augis,M,FRA
5949,Stacey,Augmon,M,USA
5950,Judith,(Deister-),F,RSA
5951,Georges,(Augoyard-),M,FRA
5952,Ejner,Augsburg,M,DEN
5953,Bndicte,Augst,F,FRA
5954,Richard,Augsten,M,TCH
5955,Marlon,August-Accio,M,RSA
5956,Josef,Augusta,M,TCH
5957,Patrik,Augusta,M,TCH
5958,Azea,Augustama,M,HAI
5959,Louis,(Dormeuil-),M,FRA
5960,Celestin,Augustin,M,MAD
5961,Eduard,Augustin,M,GDR
5962,Jean,Augustin,M,MRI
5963,Jean-Marc,Augustin,M,FRA
5964,Ludovic,Augustin,M,HAI
5965,Dionisio,II,M,FSM
5966,Stephen,Augustine,M,IVB
5967,Jssica,Augusto,F,POR
5968,Karl,Augustson,M,SWE
5969,Anna-Lisa,Augustsson,F,SWE
5970,Daniel,(-Sjberg),M,SWE
5971,Seimone,Augustus,F,USA
5972,Olutoyin,Augustus,F,NGR
5973,John,Augustyn,M,RSA
5974,Kamila,Augustyn,F,POL
5975,Rafa,Augustyn,M,POL
5976,Benedykt,Augustyniak,M,POL
5977,Klaus,Auhuber,M,FRG
5978,Angelika,Aukenthaler,F,ITA
5979,Apti,Aukhadov,M,RUS
5980,Anders,Aukland,M,NOR
5981,John,Auld,M,GBR
5982,Loredana,Auletta,F,ITA
5983,Otto,Aulie,M,NOR
5984,Miika,Aulio,M,FIN
5985,Verners,Auls,M,LAT
5986,Richard,Ault,M,USA
5987,Garnet,Ault,M,CAN
5988,Andr,Aumerle,M,FRA
5989,Gaston,Aumoitte,M,FRA
5990,Salulolo,Aumua,M,SAM
5991,Rein,Aun,M,URS
5992,Aung,Aye,F,MYA
5993,Ove,Aunli,M,NOR
5994,Berit,Aunli-Kvello,F,NOR
5995,Franois,Aupetit,M,FRA
5996,Dominique,Auprtre,F,FRA
5997,Thomas,Auracher,M,GER
5998,Aleksander,Aurdal,M,NOR
5999,Aldo,Aureggi,M,ITA
6000,Henry-Michel,Aurglia,M,MON
6001,Gustav,Aurich,M,GER
6002,Pietro,Aurino,M,ITA
6003,Marja,(Korhonen-),F,FIN
6004,Philippe,Aurox,M,FRA
6005,Lauri,Aus,M,EST
6006,Hubert,Ausbck,M,GER
6007,Walter,Auerdorfer,M,ITA
6008,Erika,Auersdorfer,F,ITA
6009,Simon,Auseth,M,NOR
6010,Olivia,Ausoni,F,SUI
6011,Jos,Surez,M,MEX
6012,Otto,Aust,M,SWE
6013,Frederik,Austb,M,NOR
6014,Ernest,Austen,M,AUS
6015,Patrick,Austen,M,GBR
6016,Winifred,(-Frick),F,GBR
6017,Birgitt,Austermhl,F,GER
6018,Elin,Austevoll,F,NOR
6019,Albert,Austin,M,CAN
6020,Albert,Austin,M,CAN
6021,Andrew,Austin,M,GBR
6022,Arthur,Austin,M,USA
6023,Ben,Austin,M,AUS
6024,Brett,Austin,M,NZL
6025,Charles,Austin,M,USA
6026,Frederick,Austin,M,GBR
6027,James,Austin,M,GBR
6028,John,Austin,M,GBR
6029,Julian,Austin,M,CAN
6030,Michael,Austin,M,USA
6031,John,Austin,M,USA
6032,Shrone,Austin,F,SEY
6033,Stephen,Austin,M,AUS
6034,Timothy,Austin,M,USA
6035,Benkt,Austrin,M,SWE
6036,Carl,Sr.,M,AUT
6037,Carl,Jr.,M,AUT
6038,Thomas,Auth,M,USA
6039,Otto,Authn,M,NOR
6040,Aino,(-Isomki),F,FIN
6041,Asko,Autio,M,FIN
6042,Eila,(-Helle),F,FIN
6043,Veli,Autio,M,FIN
6044,Margaret,Auton,F,GBR
6045,Jalo,Autonen,M,FIN
6046,Natalia,Sancho,F,ESP
6047,Antti-Matias,Autti,M,FIN
6048,Gilbert,Auvergne,M,FRA
6049,Eugne,Auwerkeren,M,BEL
6050,Bastien,Auzeil,M,FRA
6051,Nadine,Auzeil-Schoellkopf,F,FRA
6052,Aleksejs,Auzi,M,LAT
6053,Avaavau,Avaavau,M,SAM
6054,Raffaele,Avagnano,M,ITA
6055,Aram,Avagyan,M,ARM
6056,Mirella,Avalle,F,ITA
6057,Evaristo,Galindo,M,MEX
6058,Anbal,Avalos,M,ARG
6059,Juan,Carballo,M,ESP
6060,Olga,Avalos-Appell,F,MEX
6061,Marek,Avamere,M,EST
6062,Fatih,Avan,M,TUR
6063,Henrique,Avancini,M,BRA
6064,Anna,Avanzini,F,ITA
6065,Vittoria,Avanzini,F,ITA
6066,Umberto,Avattaneo,M,ITA
6067,Izzet,Avc,M,TUR
6068,Mustafa,Avciolu-akmak,M,TUR
6069,Vule,Avdalovi,M,SCG
6070,Nazeli,Avdalyan,F,ARM
6071,Aleksandrs,Avdejevs,M,URS
6072,Anatoly,Avdeyev,M,URS
6073,Anton,Avdeyev,M,RUS
6074,Mikhail,Avdeyev,M,BLR
6075,Anna,Avdeyeva,F,RUS
6076,Hennadiy,Avdieienko,M,URS
6077,Liudmyla,(Petrus-),F,URS
6078,Oleh,Avdieiev,M,UKR
6079,Poloni,Avek,F,PNG
6080,Francisco,Avelar,M,ESA
6081,Ioannis,Avelas,M,GRE
6082,Rafel,Aveleyra,M,MEX
6083,Henrik,Avellan,M,FIN
6084,Isabel,Neefe,F,ARG
6085,Jorge,Chamorro,M,NCA
6086,Juhani,Avellan,M,FIN
6087,Giuseppe,Avellone,M,ITA
6088,ngel,Avendao,M,ARG
6089,Marshall,Avener,M,USA
6090,Giovanni,Averaimo,M,ITA
6091,Aleksandr,Averbukh,M,ISR
6092,Ilya,Averbukh,M,RUS
6093,Aleksandr,Averin,M,URS
6094,Maksim,Averin,M,AZE
6095,Tatyana,Averina-Barabash,F,URS
6096,Mattia,Aversa,M,ITA
6097,George,Avery,M,AUS
6098,James,Avery,M,CAN
6099,Nigel,Avery,M,NZL
6100,Robert,Avery,M,GBR
6101,Nikolay,Averyanov,M,RUS
6102,Lidiya,Averyanova,F,URS
6103,Varduhi,Avetisyan,F,ARM
6104,Yerdzhanik,Avetisyan,F,RUS
6105,Bruno,vik,M,SWE
6106,Hollie,Avil,F,GBR
6107,Andrea,vila,F,ARG
6108,Bonifacio,vila,M,COL
6109,Carlos,vila,M,HON
6110,Ceiber,Segura,M,COL
6111,Edwin,Vanegas,M,COL
6112,Eulalio,Senz,M,MEX
6113,Guillermo,Paz,M,BOL
6114,Hctor,Avila,M,DOM
6115,Ismael,Avila,M,MEX
6116,Kevin,Soto,M,GUA
6117,Luis,vila,M,PAN
6118,Mauricio,vila,M,GUA
6119,Rgis,vila,M,BRA
6120,William,Salas,M,CRC
6121,Hernn,Morales,M,CHI
6122,Jorge,Corts,M,ESP
6123,Mykola,Avilov,M,URS
6124,Pyotr,Avilov,M,URS
6125,Avirmediin,Enkhee,M,MGL
6126,Mariana,Martnez,F,MEX
6127,Pavel,Avksentyev,M,RUS
6128,Ruslan,Avleyev,M,RUS
6129,Eleni,Avlonitou,F,GRE
6130,Nazmi,Avluca,M,TUR
6131,Giorgio,Avola,M,ITA
6132,Anthony,Blume,M,CMR
6133,Andrea,Avraam,F,CYP
6134,Elena,Avram,F,ROU
6135,Sorin,Avram,M,ROU
6136,Hennadiy,Avramenko,M,URS
6137,Roman,Avramenko,M,UKR
6138,Dimitrios,Avramis,M,GRE
6139,Marian,Avramov,M,BUL
6140,Ekaterina,Avramova,F,BUL
6141,Nili,Avramski,F,ISR
6142,Patience,Avre,F,NGR
6143,Jacky,Avril,M,FRA
6144,Charles,Avrillon,M,FRA
6145,Marina,Avstriyskaya,F,URS
6146,Hovhannes,Avtandilyan,M,ARM
6147,Nikita,Avtaneyev,M,RUS
6148,Irina,(Taktayeva-),F,RUS
6149,Aw,Kee,M,MYA
6150,Zomou,Awa,F,CIV
6151,Hazem,Awaad,M,EGY
6152,Ahmed,Al-Khair,M,EGY
6153,Eslam,Awad,M,EGY
6154,Essam,Awad,M,EGY
6155,Haitham,Awad,M,EGY
6156,Samy,Awad,M,EGY
6157,Baraah,Marouane,F,JOR
6158,Suguru,Awaji,M,JPN
6159,Mansour,Awan,M,PAK
6160,Mohd,Awang,M,MAS
6161,Sumie,Awara,F,JPN
6162,Ibrahim,Awariki,M,LIB
6163,Issam,Awarke,M,LIB
6164,Nduka,Awazie,M,NGR
6165,Daniel,Awde,M,GBR
6166,Kehinde,Aweda,M,NGR
6167,Rad,Aweisat,M,PLE
6168,Mark,Awere,M,GHA
6169,Aggrey,Awori,M,UGA
6170,Maria,Awori,F,KEN
6171,Olusola,Awosina,M,NGR
6172,Jonas,Axeldahl,M,SWE
6173,Albert,Axelrod,M,USA
6174,Viktor,Axelsen,M,DEN
6175,Oskar,Axelson,M,SWE
6176,Axel,Axelsson,M,ISL
6177,Anders,Axelsson,M,SWE
6178,Hans,Axelsson,M,SWE
6179,Sven-Olov,(-Gossas),M,SWE
6180,Ture,Axelsson,M,FIN
6181,Dumitru,Axinte,M,ROU
6182,Sotirios,Axiotiades,M,LIB
6183,Oliver,Axnick,M,GER
6184,Rafael,Elejalde,M,ESP
6185,Charles,Axtell,M,USA
6186,Arif,Axundov,M,AZE
6187,Yeliz,(-Yldz),F,TUR
6188,Judith,Ayaa,F,UGA
6189,William,Ayache,M,FRA
6190,Labidi,Ayachi,M,TUN
6191,Tarek,Ayad,M,LBA
6192,Aldo,Riadigos,M,ARG
6193,Ana,Muoz,F,MEX
6194,Antonio,Arias,M,MEX
6195,Celso,Gaviln,M,PAR
6196,Derlis,Snchez,M,PAR
6197,Jacinto,Benjamin,M,DOM
6198,Julin,Navarrete,M,MEX
6199,Nuria,Mitjavila,F,ESP
6200,Ramn,Ayala,M,PUR
6201,Roberto,Ayala,M,ARG
6202,Hiwot,Yeder,F,ETH
6203,Alpaslan,Ayan,M,TUR
6204,Almaz,Eba,F,ETH
6205,Gloria,(-Obajimi),F,NGR
6206,Anis,Al-Ayari,M,TUN
6207,Hassine,Ayari,M,TUN
6208,Hela,Al-Ayari,F,TUN
6209,Omrane,Ayari,M,TUN
6210,Justin,Ayassou,M,TOG
6211,Albert,Ayat,M,FRA
6212,Albert,Ayat,M,FRA
6213,Valriane,Ayayi,F,FRA
6214,Necdet,Ayaz,M,TUR
6215,Mehmet,Aybar,M,TUR
6216,Feridun,Aybars,M,TUR
6217,Aleksey,Aydarov,M,BLR
6218,Ventsislav,Aydarski,M,BUL
6219,Esma,Aydemir,F,TUR
6220,Naz,(-Akyol),F,TUR
6221,Sema,Aydemir-Apak,F,TUR
6222,Merve,Aydn,F,TUR
6223,Seluk,Aydn,M,TUR
6224,Kelime,Aydn-etinkaya,F,TUR
6225,Luiz,Aydos,M,BRA
6226,Diana,Aydosova,F,KAZ
6227,Yekaterina,Aydova,F,KAZ
6228,U,Gyi,M,MYA
6229,U,Lay,M,MYA
6230,Jacques,Abehi,M,CIV
6231,Anouar,Ayed,M,TUN
6232,Lotfi,Ayed,M,SWE
6233,Makrem,Ayed,M,TUN
6234,Thomas,Ayeko,M,UGA
6235,Bayu,Ayele,M,ETH
6236,Luis,Jr.,M,PHI
6237,Peter,Ayesu,M,MAW
6238,Phillimon,Ayesu,M,MAW
6239,Athouhon,Aytotch,F,CIV
6240,Kwame,Ayew,M,GHA
6241,Camille,Ayglon-Saurina,F,FRA
6242,Burcu,(-Yksel),F,TUR
6243,Sreyya,(-Kop),F,TUR
6244,Ahmet,Ayk,M,TUR
6245,Miranda,Ayim,F,CAN
6246,Fatai,Ayinla-Adekunle,M,NGR
6247,Alain,Ayissi,M,CMR
6248,Akossiwa,Ayivon,F,TOG
6249,Turgut,Ayka,M,TUR
6250,Astrid,(Hohl-),F,GBR
6251,Louise,Ayling,F,NZL
6252,Richard,Ayling,M,GBR
6253,Richard,Aylmer,M,GBR
6254,Marian,(Bell-),F,AUS
6255,Horace,Aylwin,M,CAN
6256,Luciana,Aymar,F,ARG
6257,Thirry,Aymes,M,FRA
6258,Clia,Aymonier,F,FRA
6259,Duygu,Aynac,F,TUR
